index,date,value,ticker
Other Cash Adjustment Outside Changein Cash,2023-01-31 00:00:00,0.0,WMT
Beginning Cash Position,2023-01-31 00:00:00,14834000000.0,WMT
Effect Of Exchange Rate Changes,2023-01-31 00:00:00,-73000000.0,WMT
Changes In Cash,2023-01-31 00:00:00,-5920000000.0,WMT
Financing Cash Flow,2023-01-31 00:00:00,-17039000000.0,WMT
Cash Flow From Continuing Financing Activities,2023-01-31 00:00:00,-17039000000.0,WMT
Net Other Financing Charges,2023-01-31 00:00:00,-3323000000.0,WMT
Cash Dividends Paid,2023-01-31 00:00:00,-6114000000.0,WMT
Common Stock Dividend Paid,2023-01-31 00:00:00,-6114000000.0,WMT
Net Common Stock Issuance,2023-01-31 00:00:00,-9920000000.0,WMT
Common Stock Payments,2023-01-31 00:00:00,-9920000000.0,WMT
Net Issuance Payments Of Debt,2023-01-31 00:00:00,2318000000.0,WMT
Net Short Term Debt Issuance,2023-01-31 00:00:00,-34000000.0,WMT
Short Term Debt Payments,2023-01-31 00:00:00,,WMT
Net Long Term Debt Issuance,2023-01-31 00:00:00,2352000000.0,WMT
Long Term Debt Payments,2023-01-31 00:00:00,-2689000000.0,WMT
Long Term Debt Issuance,2023-01-31 00:00:00,5041000000.0,WMT
Investing Cash Flow,2023-01-31 00:00:00,-17722000000.0,WMT
Cash Flow From Continuing Investing Activities,2023-01-31 00:00:00,-17722000000.0,WMT
Net Other Investing Changes,2023-01-31 00:00:00,-295000000.0,WMT
Net Business Purchase And Sale,2023-01-31 00:00:00,-740000000.0,WMT
Sale Of Business,2023-01-31 00:00:00,0.0,WMT
Purchase Of Business,2023-01-31 00:00:00,-740000000.0,WMT
Net PPE Purchase And Sale,2023-01-31 00:00:00,-16687000000.0,WMT
Sale Of PPE,2023-01-31 00:00:00,170000000.0,WMT
Purchase Of PPE,2023-01-31 00:00:00,-16857000000.0,WMT
Operating Cash Flow,2023-01-31 00:00:00,28841000000.0,WMT
Cash Flow From Continuing Operating Activities,2023-01-31 00:00:00,28841000000.0,WMT
Change In Working Capital,2023-01-31 00:00:00,2553000000.0,WMT
Change In Payables And Accrued Expense,2023-01-31 00:00:00,2841000000.0,WMT
Change In Accrued Expense,2023-01-31 00:00:00,4393000000.0,WMT
Change In Payable,2023-01-31 00:00:00,-1552000000.0,WMT
Change In Account Payable,2023-01-31 00:00:00,-1425000000.0,WMT
Change In Tax Payable,2023-01-31 00:00:00,-127000000.0,WMT
Change In Income Tax Payable,2023-01-31 00:00:00,-127000000.0,WMT
Change In Inventory,2023-01-31 00:00:00,-528000000.0,WMT
Change In Receivables,2023-01-31 00:00:00,240000000.0,WMT
Other Non Cash Items,2023-01-31 00:00:00,1919000000.0,WMT
Unrealized Gain Loss On Investment Securities,2023-01-31 00:00:00,,WMT
Deferred Tax,2023-01-31 00:00:00,449000000.0,WMT
Deferred Income Tax,2023-01-31 00:00:00,449000000.0,WMT
Depreciation Amortization Depletion,2023-01-31 00:00:00,10945000000.0,WMT
Depreciation And Amortization,2023-01-31 00:00:00,10945000000.0,WMT
Operating Gains Losses,2023-01-31 00:00:00,1683000000.0,WMT
Pension And Employee Benefit Expense,2023-01-31 00:00:00,,WMT
Gain Loss On Investment Securities,2023-01-31 00:00:00,1683000000.0,WMT
Gain Loss On Sale Of PPE,2023-01-31 00:00:00,,WMT
Gain Loss On Sale Of Business,2023-01-31 00:00:00,0.0,WMT
Net Income From Continuing Operations,2023-01-31 00:00:00,11292000000.0,WMT
Free Cash Flow,2022-01-31 00:00:00,11075000000.0,WMT
Repurchase Of Capital Stock,2022-01-31 00:00:00,-9787000000.0,WMT
Repayment Of Debt,2022-01-31 00:00:00,-13010000000.0,WMT
Issuance Of Debt,2022-01-31 00:00:00,6945000000.0,WMT
Capital Expenditure,2022-01-31 00:00:00,-13106000000.0,WMT
Interest Paid Supplemental Data,2022-01-31 00:00:00,2237000000.0,WMT
Income Tax Paid Supplemental Data,2022-01-31 00:00:00,5918000000.0,WMT
End Cash Position,2022-01-31 00:00:00,14834000000.0,WMT
Other Cash Adjustment Outside Changein Cash,2022-01-31 00:00:00,1848000000.0,WMT
Beginning Cash Position,2022-01-31 00:00:00,17788000000.0,WMT
Effect Of Exchange Rate Changes,2022-01-31 00:00:00,-140000000.0,WMT
Changes In Cash,2022-01-31 00:00:00,-4662000000.0,WMT
Financing Cash Flow,2022-01-31 00:00:00,-22828000000.0,WMT
Cash Flow From Continuing Financing Activities,2022-01-31 00:00:00,-22828000000.0,WMT
Net Other Financing Charges,2022-01-31 00:00:00,-1017000000.0,WMT
Cash Dividends Paid,2022-01-31 00:00:00,-6152000000.0,WMT
Common Stock Dividend Paid,2022-01-31 00:00:00,-6152000000.0,WMT
Net Common Stock Issuance,2022-01-31 00:00:00,-9787000000.0,WMT
Common Stock Payments,2022-01-31 00:00:00,-9787000000.0,WMT
Net Issuance Payments Of Debt,2022-01-31 00:00:00,-5872000000.0,WMT
Net Short Term Debt Issuance,2022-01-31 00:00:00,193000000.0,WMT
Short Term Debt Payments,2022-01-31 00:00:00,,WMT
Net Long Term Debt Issuance,2022-01-31 00:00:00,-6065000000.0,WMT
Long Term Debt Payments,2022-01-31 00:00:00,-13010000000.0,WMT
Long Term Debt Issuance,2022-01-31 00:00:00,6945000000.0,WMT
Investing Cash Flow,2022-01-31 00:00:00,-6015000000.0,WMT
Cash Flow From Continuing Investing Activities,2022-01-31 00:00:00,-6015000000.0,WMT
Net Other Investing Changes,2022-01-31 00:00:00,-879000000.0,WMT
Net Business Purchase And Sale,2022-01-31 00:00:00,7576000000.0,WMT
Sale Of Business,2022-01-31 00:00:00,7935000000.0,WMT
Purchase Of Business,2022-01-31 00:00:00,-359000000.0,WMT
Net PPE Purchase And Sale,2022-01-31 00:00:00,-12712000000.0,WMT
Sale Of PPE,2022-01-31 00:00:00,394000000.0,WMT
Purchase Of PPE,2022-01-31 00:00:00,-13106000000.0,WMT
Operating Cash Flow,2022-01-31 00:00:00,24181000000.0,WMT
Cash Flow From Continuing Operating Activities,2022-01-31 00:00:00,24181000000.0,WMT
Change In Working Capital,2022-01-31 00:00:00,-6597000000.0,WMT
Change In Payables And Accrued Expense,2022-01-31 00:00:00,6963000000.0,WMT
Change In Accrued Expense,2022-01-31 00:00:00,1404000000.0,WMT
Change In Payable,2022-01-31 00:00:00,5559000000.0,WMT
Change In Account Payable,2022-01-31 00:00:00,5520000000.0,WMT
Change In Tax Payable,2022-01-31 00:00:00,39000000.0,WMT
Change In Income Tax Payable,2022-01-31 00:00:00,39000000.0,WMT
Change In Inventory,2022-01-31 00:00:00,-11764000000.0,WMT
Change In Receivables,2022-01-31 00:00:00,-1796000000.0,WMT
Other Non Cash Items,2022-01-31 00:00:00,1652000000.0,WMT
Unrealized Gain Loss On Investment Securities,2022-01-31 00:00:00,,WMT
Deferred Tax,2022-01-31 00:00:00,-755000000.0,WMT
Deferred Income Tax,2022-01-31 00:00:00,-755000000.0,WMT
Depreciation Amortization Depletion,2022-01-31 00:00:00,10658000000.0,WMT
Depreciation And Amortization,2022-01-31 00:00:00,10658000000.0,WMT
Operating Gains Losses,2022-01-31 00:00:00,5283000000.0,WMT
Pension And Employee Benefit Expense,2022-01-31 00:00:00,0.0,WMT
Gain Loss On Investment Securities,2022-01-31 00:00:00,2440000000.0,WMT
Gain Loss On Sale Of PPE,2022-01-31 00:00:00,2440000000.0,WMT
Gain Loss On Sale Of Business,2022-01-31 00:00:00,433000000.0,WMT
Net Income From Continuing Operations,2022-01-31 00:00:00,13940000000.0,WMT
Free Cash Flow,2021-01-31 00:00:00,25810000000.0,WMT
Repurchase Of Capital Stock,2021-01-31 00:00:00,-2625000000.0,WMT
Repayment Of Debt,2021-01-31 00:00:00,-5382000000.0,WMT
Issuance Of Debt,2021-01-31 00:00:00,0.0,WMT
Capital Expenditure,2021-01-31 00:00:00,-10264000000.0,WMT
Interest Paid Supplemental Data,2021-01-31 00:00:00,2216000000.0,WMT
Income Tax Paid Supplemental Data,2021-01-31 00:00:00,5271000000.0,WMT
End Cash Position,2021-01-31 00:00:00,17788000000.0,WMT
Other Cash Adjustment Outside Changein Cash,2021-01-31 00:00:00,-1848000000.0,WMT
Beginning Cash Position,2021-01-31 00:00:00,9515000000.0,WMT
Effect Of Exchange Rate Changes,2021-01-31 00:00:00,235000000.0,WMT
Changes In Cash,2021-01-31 00:00:00,9886000000.0,WMT
Financing Cash Flow,2021-01-31 00:00:00,-16117000000.0,WMT
Cash Flow From Continuing Financing Activities,2021-01-31 00:00:00,-16117000000.0,WMT
Net Other Financing Charges,2021-01-31 00:00:00,-1670000000.0,WMT
Cash Dividends Paid,2021-01-31 00:00:00,-6116000000.0,WMT
Common Stock Dividend Paid,2021-01-31 00:00:00,-6116000000.0,WMT
Net Common Stock Issuance,2021-01-31 00:00:00,-2625000000.0,WMT
Common Stock Payments,2021-01-31 00:00:00,-2625000000.0,WMT
Net Issuance Payments Of Debt,2021-01-31 00:00:00,-5706000000.0,WMT
Net Short Term Debt Issuance,2021-01-31 00:00:00,-324000000.0,WMT
Short Term Debt Payments,2021-01-31 00:00:00,-324000000.0,WMT
Net Long Term Debt Issuance,2021-01-31 00:00:00,-5382000000.0,WMT
Long Term Debt Payments,2021-01-31 00:00:00,-5382000000.0,WMT
Long Term Debt Issuance,2021-01-31 00:00:00,0.0,WMT
Investing Cash Flow,2021-01-31 00:00:00,-10071000000.0,WMT
Cash Flow From Continuing Investing Activities,2021-01-31 00:00:00,-10071000000.0,WMT
Net Other Investing Changes,2021-01-31 00:00:00,102000000.0,WMT
Net Business Purchase And Sale,2021-01-31 00:00:00,-124000000.0,WMT
Sale Of Business,2021-01-31 00:00:00,56000000.0,WMT
Purchase Of Business,2021-01-31 00:00:00,-180000000.0,WMT
Net PPE Purchase And Sale,2021-01-31 00:00:00,-10049000000.0,WMT
Sale Of PPE,2021-01-31 00:00:00,215000000.0,WMT
Purchase Of PPE,2021-01-31 00:00:00,-10264000000.0,WMT
Operating Cash Flow,2021-01-31 00:00:00,36074000000.0,WMT
Cash Flow From Continuing Operating Activities,2021-01-31 00:00:00,36074000000.0,WMT
Change In Working Capital,2021-01-31 00:00:00,7972000000.0,WMT
Change In Payables And Accrued Expense,2021-01-31 00:00:00,11453000000.0,WMT
Change In Accrued Expense,2021-01-31 00:00:00,4623000000.0,WMT
Change In Payable,2021-01-31 00:00:00,6830000000.0,WMT
Change In Account Payable,2021-01-31 00:00:00,6966000000.0,WMT
Change In Tax Payable,2021-01-31 00:00:00,-136000000.0,WMT
Change In Income Tax Payable,2021-01-31 00:00:00,-136000000.0,WMT
Change In Inventory,2021-01-31 00:00:00,-2395000000.0,WMT
Change In Receivables,2021-01-31 00:00:00,-1086000000.0,WMT
Other Non Cash Items,2021-01-31 00:00:00,1521000000.0,WMT
Unrealized Gain Loss On Investment Securities,2021-01-31 00:00:00,-8589000000.0,WMT
Deferred Tax,2021-01-31 00:00:00,1911000000.0,WMT
Deferred Income Tax,2021-01-31 00:00:00,1911000000.0,WMT
Depreciation Amortization Depletion,2021-01-31 00:00:00,11152000000.0,WMT
Depreciation And Amortization,2021-01-31 00:00:00,11152000000.0,WMT
Operating Gains Losses,2021-01-31 00:00:00,-188000000.0,WMT
Pension And Employee Benefit Expense,2021-01-31 00:00:00,0.0,WMT
Gain Loss On Investment Securities,2021-01-31 00:00:00,-8589000000.0,WMT
Gain Loss On Sale Of PPE,2021-01-31 00:00:00,-8589000000.0,WMT
Gain Loss On Sale Of Business,2021-01-31 00:00:00,8401000000.0,WMT
Net Income From Continuing Operations,2021-01-31 00:00:00,13706000000.0,WMT
Free Cash Flow,2024-12-31 00:00:00,18059000000.0,JNJ
Repurchase Of Capital Stock,2024-12-31 00:00:00,-2432000000.0,JNJ
Repayment Of Debt,2024-12-31 00:00:00,-11886000000.0,JNJ
Issuance Of Debt,2024-12-31 00:00:00,21937000000.0,JNJ
Issuance Of Capital Stock,2024-12-31 00:00:00,0.0,JNJ
Capital Expenditure,2024-12-31 00:00:00,-6207000000.0,JNJ
Interest Paid Supplemental Data,2024-12-31 00:00:00,1990000000.0,JNJ
Income Tax Paid Supplemental Data,2024-12-31 00:00:00,6714000000.0,JNJ
End Cash Position,2024-12-31 00:00:00,24105000000.0,JNJ
Beginning Cash Position,2024-12-31 00:00:00,21859000000.0,JNJ
Effect Of Exchange Rate Changes,2024-12-31 00:00:00,-289000000.0,JNJ
Changes In Cash,2024-12-31 00:00:00,2535000000.0,JNJ
Financing Cash Flow,2024-12-31 00:00:00,-3132000000.0,JNJ
Cash Flow From Continuing Financing Activities,2024-12-31 00:00:00,-3132000000.0,JNJ
Net Other Financing Charges,2024-12-31 00:00:00,234000000.0,JNJ
Proceeds From Stock Option Exercised,2024-12-31 00:00:00,838000000.0,JNJ
Cash Dividends Paid,2024-12-31 00:00:00,-11823000000.0,JNJ
Common Stock Dividend Paid,2024-12-31 00:00:00,-11823000000.0,JNJ
Net Common Stock Issuance,2024-12-31 00:00:00,-2432000000.0,JNJ
Common Stock Payments,2024-12-31 00:00:00,-2432000000.0,JNJ
Common Stock Issuance,2024-12-31 00:00:00,0.0,JNJ
Net Issuance Payments Of Debt,2024-12-31 00:00:00,10051000000.0,JNJ
Net Short Term Debt Issuance,2024-12-31 00:00:00,5814000000.0,JNJ
Short Term Debt Payments,2024-12-31 00:00:00,-9463000000.0,JNJ
Short Term Debt Issuance,2024-12-31 00:00:00,15277000000.0,JNJ
Net Long Term Debt Issuance,2024-12-31 00:00:00,4237000000.0,JNJ
Long Term Debt Payments,2024-12-31 00:00:00,-2423000000.0,JNJ
Long Term Debt Issuance,2024-12-31 00:00:00,6660000000.0,JNJ
Investing Cash Flow,2024-12-31 00:00:00,-18599000000.0,JNJ
Cash Flow From Continuing Investing Activities,2024-12-31 00:00:00,-18599000000.0,JNJ
Net Other Investing Changes,2024-12-31 00:00:00,2018000000.0,JNJ
Net Investment Purchase And Sale,2024-12-31 00:00:00,736000000.0,JNJ
Sale Of Investment,2024-12-31 00:00:00,2462000000.0,JNJ
Purchase Of Investment,2024-12-31 00:00:00,-1726000000.0,JNJ
Net Business Purchase And Sale,2024-12-31 00:00:00,-15146000000.0,JNJ
Purchase Of Business,2024-12-31 00:00:00,-15146000000.0,JNJ
Net Intangibles Purchase And Sale,2024-12-31 00:00:00,-1783000000.0,JNJ
Purchase Of Intangibles,2024-12-31 00:00:00,-1783000000.0,JNJ
Net PPE Purchase And Sale,2024-12-31 00:00:00,-4424000000.0,JNJ
Purchase Of PPE,2024-12-31 00:00:00,-4424000000.0,JNJ
Operating Cash Flow,2024-12-31 00:00:00,24266000000.0,JNJ
Cash Flow From Continuing Operating Activities,2024-12-31 00:00:00,24266000000.0,JNJ
Change In Working Capital,2024-12-31 00:00:00,1837000000.0,JNJ
Change In Other Current Liabilities,2024-12-31 00:00:00,33000000.0,JNJ
Change In Other Current Assets,2024-12-31 00:00:00,1717000000.0,JNJ
Change In Payables And Accrued Expense,2024-12-31 00:00:00,1621000000.0,JNJ
Change In Inventory,2024-12-31 00:00:00,-1128000000.0,JNJ
Change In Receivables,2024-12-31 00:00:00,-406000000.0,JNJ
Changes In Account Receivables,2024-12-31 00:00:00,-406000000.0,JNJ
Other Non Cash Items,2024-12-31 00:00:00,1841000000.0,JNJ
Stock Based Compensation,2024-12-31 00:00:00,1176000000.0,JNJ
Provisionand Write Offof Assets,2024-12-31 00:00:00,11000000.0,JNJ
Asset Impairment Charge,2024-12-31 00:00:00,405000000.0,JNJ
Deferred Tax,2024-12-31 00:00:00,-2183000000.0,JNJ
Deferred Income Tax,2024-12-31 00:00:00,-2183000000.0,JNJ
Depreciation Amortization Depletion,2024-12-31 00:00:00,7339000000.0,JNJ
Depreciation And Amortization,2024-12-31 00:00:00,7339000000.0,JNJ
Operating Gains Losses,2024-12-31 00:00:00,-226000000.0,JNJ
Gain Loss On Sale Of Business,2024-12-31 00:00:00,-226000000.0,JNJ
Net Income From Continuing Operations,2024-12-31 00:00:00,14066000000.0,JNJ
Free Cash Flow,2023-12-31 00:00:00,17778000000.0,JNJ
Repurchase Of Capital Stock,2023-12-31 00:00:00,-5054000000.0,JNJ
Repayment Of Debt,2023-12-31 00:00:00,-24524000000.0,JNJ
Issuance Of Debt,2023-12-31 00:00:00,21790000000.0,JNJ
Issuance Of Capital Stock,2023-12-31 00:00:00,4241000000.0,JNJ
Capital Expenditure,2023-12-31 00:00:00,-5013000000.0,JNJ
Interest Paid Supplemental Data,2023-12-31 00:00:00,1836000000.0,JNJ
Income Tax Paid Supplemental Data,2023-12-31 00:00:00,8574000000.0,JNJ
End Cash Position,2023-12-31 00:00:00,21859000000.0,JNJ
Beginning Cash Position,2023-12-31 00:00:00,14127000000.0,JNJ
Effect Of Exchange Rate Changes,2023-12-31 00:00:00,-112000000.0,JNJ
Changes In Cash,2023-12-31 00:00:00,7844000000.0,JNJ
Financing Cash Flow,2023-12-31 00:00:00,-15825000000.0,JNJ
Cash Flow From Continuing Financing Activities,2023-12-31 00:00:00,-15825000000.0,JNJ
Net Other Financing Charges,2023-12-31 00:00:00,-1602000000.0,JNJ
Proceeds From Stock Option Exercised,2023-12-31 00:00:00,1094000000.0,JNJ
Cash Dividends Paid,2023-12-31 00:00:00,-11770000000.0,JNJ
Common Stock Dividend Paid,2023-12-31 00:00:00,-11770000000.0,JNJ
Net Common Stock Issuance,2023-12-31 00:00:00,-813000000.0,JNJ
Common Stock Payments,2023-12-31 00:00:00,-5054000000.0,JNJ
Common Stock Issuance,2023-12-31 00:00:00,4241000000.0,JNJ
Net Issuance Payments Of Debt,2023-12-31 00:00:00,-2734000000.0,JNJ
Net Short Term Debt Issuance,2023-12-31 00:00:00,-1183000000.0,JNJ
Short Term Debt Payments,2023-12-31 00:00:00,-22973000000.0,JNJ
Short Term Debt Issuance,2023-12-31 00:00:00,21790000000.0,JNJ
Net Long Term Debt Issuance,2023-12-31 00:00:00,-1551000000.0,JNJ
Long Term Debt Payments,2023-12-31 00:00:00,-1551000000.0,JNJ
Long Term Debt Issuance,2023-12-31 00:00:00,0.0,JNJ
Investing Cash Flow,2023-12-31 00:00:00,878000000.0,JNJ
Cash Flow From Continuing Investing Activities,2023-12-31 00:00:00,878000000.0,JNJ
Net Other Investing Changes,2023-12-31 00:00:00,-2593000000.0,JNJ
Net Investment Purchase And Sale,2023-12-31 00:00:00,8484000000.0,JNJ
Sale Of Investment,2023-12-31 00:00:00,19390000000.0,JNJ
Purchase Of Investment,2023-12-31 00:00:00,-10906000000.0,JNJ
Net Business Purchase And Sale,2023-12-31 00:00:00,0.0,JNJ
Purchase Of Business,2023-12-31 00:00:00,0.0,JNJ
Net Intangibles Purchase And Sale,2023-12-31 00:00:00,-470000000.0,JNJ
Purchase Of Intangibles,2023-12-31 00:00:00,-470000000.0,JNJ
Net PPE Purchase And Sale,2023-12-31 00:00:00,-4543000000.0,JNJ
Purchase Of PPE,2023-12-31 00:00:00,-4543000000.0,JNJ
Operating Cash Flow,2023-12-31 00:00:00,22791000000.0,JNJ
Cash Flow From Continuing Operating Activities,2023-12-31 00:00:00,22791000000.0,JNJ
Change In Working Capital,2023-12-31 00:00:00,2507000000.0,JNJ
Change In Other Current Liabilities,2023-12-31 00:00:00,5588000000.0,JNJ
Change In Other Current Assets,2023-12-31 00:00:00,-3480000000.0,JNJ
Change In Payables And Accrued Expense,2023-12-31 00:00:00,2346000000.0,JNJ
Change In Inventory,2023-12-31 00:00:00,-1323000000.0,JNJ
Change In Receivables,2023-12-31 00:00:00,-624000000.0,JNJ
Changes In Account Receivables,2023-12-31 00:00:00,-624000000.0,JNJ
Other Non Cash Items,2023-12-31 00:00:00,483000000.0,JNJ
Stock Based Compensation,2023-12-31 00:00:00,1162000000.0,JNJ
Provisionand Write Offof Assets,2023-12-31 00:00:00,0.0,JNJ
Asset Impairment Charge,2023-12-31 00:00:00,1295000000.0,JNJ
Deferred Tax,2023-12-31 00:00:00,-4194000000.0,JNJ
Deferred Income Tax,2023-12-31 00:00:00,-4194000000.0,JNJ
Depreciation Amortization Depletion,2023-12-31 00:00:00,7486000000.0,JNJ
Depreciation And Amortization,2023-12-31 00:00:00,7486000000.0,JNJ
Operating Gains Losses,2023-12-31 00:00:00,-21101000000.0,JNJ
Gain Loss On Sale Of Business,2023-12-31 00:00:00,-21101000000.0,JNJ
Net Income From Continuing Operations,2023-12-31 00:00:00,35153000000.0,JNJ
Free Cash Flow,2022-12-31 00:00:00,17185000000.0,JNJ
Repurchase Of Capital Stock,2022-12-31 00:00:00,-6035000000.0,JNJ
Repayment Of Debt,2022-12-31 00:00:00,-8684000000.0,JNJ
Issuance Of Debt,2022-12-31 00:00:00,16136000000.0,JNJ
Issuance Of Capital Stock,2022-12-31 00:00:00,0.0,JNJ
Capital Expenditure,2022-12-31 00:00:00,-4009000000.0,JNJ
Interest Paid Supplemental Data,2022-12-31 00:00:00,982000000.0,JNJ
Income Tax Paid Supplemental Data,2022-12-31 00:00:00,5223000000.0,JNJ
End Cash Position,2022-12-31 00:00:00,14127000000.0,JNJ
Beginning Cash Position,2022-12-31 00:00:00,14487000000.0,JNJ
Effect Of Exchange Rate Changes,2022-12-31 00:00:00,-312000000.0,JNJ
Changes In Cash,2022-12-31 00:00:00,-48000000.0,JNJ
Financing Cash Flow,2022-12-31 00:00:00,-8871000000.0,JNJ
Cash Flow From Continuing Financing Activities,2022-12-31 00:00:00,-8871000000.0,JNJ
Net Other Financing Charges,2022-12-31 00:00:00,65000000.0,JNJ
Proceeds From Stock Option Exercised,2022-12-31 00:00:00,1329000000.0,JNJ
Cash Dividends Paid,2022-12-31 00:00:00,-11682000000.0,JNJ
Common Stock Dividend Paid,2022-12-31 00:00:00,-11682000000.0,JNJ
Net Common Stock Issuance,2022-12-31 00:00:00,-6035000000.0,JNJ
Common Stock Payments,2022-12-31 00:00:00,-6035000000.0,JNJ
Common Stock Issuance,2022-12-31 00:00:00,0.0,JNJ
Net Issuance Payments Of Debt,2022-12-31 00:00:00,7452000000.0,JNJ
Net Short Term Debt Issuance,2022-12-31 00:00:00,9584000000.0,JNJ
Short Term Debt Payments,2022-12-31 00:00:00,-6550000000.0,JNJ
Short Term Debt Issuance,2022-12-31 00:00:00,16134000000.0,JNJ
Net Long Term Debt Issuance,2022-12-31 00:00:00,-2132000000.0,JNJ
Long Term Debt Payments,2022-12-31 00:00:00,-2134000000.0,JNJ
Long Term Debt Issuance,2022-12-31 00:00:00,2000000.0,JNJ
Investing Cash Flow,2022-12-31 00:00:00,-12371000000.0,JNJ
Cash Flow From Continuing Investing Activities,2022-12-31 00:00:00,-12371000000.0,JNJ
Net Other Investing Changes,2022-12-31 00:00:00,65000000.0,JNJ
Net Investment Purchase And Sale,2022-12-31 00:00:00,9225000000.0,JNJ
Sale Of Investment,2022-12-31 00:00:00,41609000000.0,JNJ
Purchase Of Investment,2022-12-31 00:00:00,-32384000000.0,JNJ
Net Business Purchase And Sale,2022-12-31 00:00:00,-17652000000.0,JNJ
Purchase Of Business,2022-12-31 00:00:00,-17652000000.0,JNJ
Net Intangibles Purchase And Sale,2022-12-31 00:00:00,0.0,JNJ
Purchase Of Intangibles,2022-12-31 00:00:00,0.0,JNJ
Net PPE Purchase And Sale,2022-12-31 00:00:00,-4009000000.0,JNJ
Purchase Of PPE,2022-12-31 00:00:00,-4009000000.0,JNJ
Operating Cash Flow,2022-12-31 00:00:00,21194000000.0,JNJ
Cash Flow From Continuing Operating Activities,2022-12-31 00:00:00,21194000000.0,JNJ
Change In Working Capital,2022-12-31 00:00:00,-4011000000.0,JNJ
Change In Other Current Liabilities,2022-12-31 00:00:00,-1979000000.0,JNJ
Change In Other Current Assets,2022-12-31 00:00:00,687000000.0,JNJ
Change In Payables And Accrued Expense,2022-12-31 00:00:00,1098000000.0,JNJ
Change In Inventory,2022-12-31 00:00:00,-2527000000.0,JNJ
Change In Receivables,2022-12-31 00:00:00,-1290000000.0,JNJ
Changes In Account Receivables,2022-12-31 00:00:00,-1290000000.0,JNJ
Other Non Cash Items,2022-12-31 00:00:00,,JNJ
Stock Based Compensation,2022-12-31 00:00:00,1138000000.0,JNJ
Provisionand Write Offof Assets,2022-12-31 00:00:00,-17000000.0,JNJ
Asset Impairment Charge,2022-12-31 00:00:00,1216000000.0,JNJ
Deferred Tax,2022-12-31 00:00:00,-1663000000.0,JNJ
Deferred Income Tax,2022-12-31 00:00:00,-1663000000.0,JNJ
Depreciation Amortization Depletion,2022-12-31 00:00:00,6970000000.0,JNJ
Depreciation And Amortization,2022-12-31 00:00:00,6970000000.0,JNJ
Operating Gains Losses,2022-12-31 00:00:00,-380000000.0,JNJ
Gain Loss On Sale Of Business,2022-12-31 00:00:00,-380000000.0,JNJ
Net Income From Continuing Operations,2022-12-31 00:00:00,17941000000.0,JNJ
Free Cash Flow,2021-12-31 00:00:00,19758000000.0,JNJ
Repurchase Of Capital Stock,2021-12-31 00:00:00,-3456000000.0,JNJ
Repayment Of Debt,2021-12-31 00:00:00,-2992000000.0,JNJ
Issuance Of Debt,2021-12-31 00:00:00,2002000000.0,JNJ
Issuance Of Capital Stock,2021-12-31 00:00:00,0.0,JNJ
Capital Expenditure,2021-12-31 00:00:00,-3652000000.0,JNJ
Interest Paid Supplemental Data,2021-12-31 00:00:00,990000000.0,JNJ
Income Tax Paid Supplemental Data,2021-12-31 00:00:00,4768000000.0,JNJ
End Cash Position,2021-12-31 00:00:00,14487000000.0,JNJ
Beginning Cash Position,2021-12-31 00:00:00,13985000000.0,JNJ
Effect Of Exchange Rate Changes,2021-12-31 00:00:00,-178000000.0,JNJ
Changes In Cash,2021-12-31 00:00:00,680000000.0,JNJ
Financing Cash Flow,2021-12-31 00:00:00,-14047000000.0,JNJ
Cash Flow From Continuing Financing Activities,2021-12-31 00:00:00,-14047000000.0,JNJ
Net Other Financing Charges,2021-12-31 00:00:00,395000000.0,JNJ
Proceeds From Stock Option Exercised,2021-12-31 00:00:00,1036000000.0,JNJ
Cash Dividends Paid,2021-12-31 00:00:00,-11032000000.0,JNJ
Common Stock Dividend Paid,2021-12-31 00:00:00,-11032000000.0,JNJ
Net Common Stock Issuance,2021-12-31 00:00:00,-3456000000.0,JNJ
Common Stock Payments,2021-12-31 00:00:00,-3456000000.0,JNJ
Common Stock Issuance,2021-12-31 00:00:00,0.0,JNJ
Net Issuance Payments Of Debt,2021-12-31 00:00:00,-990000000.0,JNJ
Net Short Term Debt Issuance,2021-12-31 00:00:00,807000000.0,JNJ
Short Term Debt Payments,2021-12-31 00:00:00,-1190000000.0,JNJ
Short Term Debt Issuance,2021-12-31 00:00:00,1997000000.0,JNJ
Net Long Term Debt Issuance,2021-12-31 00:00:00,-1797000000.0,JNJ
Long Term Debt Payments,2021-12-31 00:00:00,-1802000000.0,JNJ
Long Term Debt Issuance,2021-12-31 00:00:00,5000000.0,JNJ
Investing Cash Flow,2021-12-31 00:00:00,-8683000000.0,JNJ
Cash Flow From Continuing Investing Activities,2021-12-31 00:00:00,-8683000000.0,JNJ
Net Other Investing Changes,2021-12-31 00:00:00,417000000.0,JNJ
Net Investment Purchase And Sale,2021-12-31 00:00:00,-5388000000.0,JNJ
Sale Of Investment,2021-12-31 00:00:00,25006000000.0,JNJ
Purchase Of Investment,2021-12-31 00:00:00,-30394000000.0,JNJ
Net Business Purchase And Sale,2021-12-31 00:00:00,-60000000.0,JNJ
Purchase Of Business,2021-12-31 00:00:00,-60000000.0,JNJ
Net Intangibles Purchase And Sale,2021-12-31 00:00:00,0.0,JNJ
Purchase Of Intangibles,2021-12-31 00:00:00,0.0,JNJ
Net PPE Purchase And Sale,2021-12-31 00:00:00,-3652000000.0,JNJ
Purchase Of PPE,2021-12-31 00:00:00,-3652000000.0,JNJ
