index,date,value,ticker
Interest Expense,2023-12-31 00:00:00,575000000.0,MA
Normalized Income,2023-12-31 00:00:00,11530789000.0,MA
Net Income From Continuing And Discontinued Operation,2023-12-31 00:00:00,11195000000.0,MA
Total Expenses,2023-12-31 00:00:00,10468000000.0,MA
Total Operating Income As Reported,2023-12-31 00:00:00,14008000000.0,MA
Diluted Average Shares,2023-12-31 00:00:00,946000000.0,MA
Basic Average Shares,2023-12-31 00:00:00,944000000.0,MA
Diluted EPS,2023-12-31 00:00:00,11.83,MA
Basic EPS,2023-12-31 00:00:00,11.86,MA
Diluted NI Availto Com Stockholders,2023-12-31 00:00:00,11195000000.0,MA
Net Income Common Stockholders,2023-12-31 00:00:00,11195000000.0,MA
Net Income,2023-12-31 00:00:00,11195000000.0,MA
Net Income Including Noncontrolling Interests,2023-12-31 00:00:00,11195000000.0,MA
Net Income Continuous Operations,2023-12-31 00:00:00,11195000000.0,MA
Tax Provision,2023-12-31 00:00:00,2444000000.0,MA
Pretax Income,2023-12-31 00:00:00,13639000000.0,MA
Other Income Expense,2023-12-31 00:00:00,-416000000.0,MA
Other Non Operating Income Expenses,2023-12-31 00:00:00,-7000000.0,MA
Special Income Charges,2023-12-31 00:00:00,-539000000.0,MA
Other Special Charges,2023-12-31 00:00:00,539000000.0,MA
Gain On Sale Of Security,2023-12-31 00:00:00,130000000.0,MA
Net Non Operating Interest Income Expense,2023-12-31 00:00:00,-575000000.0,MA
Interest Expense Non Operating,2023-12-31 00:00:00,575000000.0,MA
Operating Income,2023-12-31 00:00:00,14630000000.0,MA
Operating Expense,2023-12-31 00:00:00,4446000000.0,MA
Depreciation Amortization Depletion Income Statement,2023-12-31 00:00:00,799000000.0,MA
Depreciation And Amortization In Income Statement,2023-12-31 00:00:00,799000000.0,MA
Selling General And Administration,2023-12-31 00:00:00,3647000000.0,MA
Selling And Marketing Expense,2023-12-31 00:00:00,825000000.0,MA
General And Administrative Expense,2023-12-31 00:00:00,2822000000.0,MA
Other Gand A,2023-12-31 00:00:00,2822000000.0,MA
Gross Profit,2023-12-31 00:00:00,19076000000.0,MA
Cost Of Revenue,2023-12-31 00:00:00,6022000000.0,MA
Total Revenue,2023-12-31 00:00:00,25098000000.0,MA
Operating Revenue,2023-12-31 00:00:00,25098000000.0,MA
Tax Effect Of Unusual Items,2022-12-31 00:00:00,-83468000.0,MA
Tax Rate For Calcs,2022-12-31 00:00:00,0.154,MA
Normalized EBITDA,2022-12-31 00:00:00,13495000000.0,MA
Total Unusual Items,2022-12-31 00:00:00,-542000000.0,MA
Total Unusual Items Excluding Goodwill,2022-12-31 00:00:00,-542000000.0,MA
Net Income From Continuing Operation Net Minority Interest,2022-12-31 00:00:00,9930000000.0,MA
Reconciled Depreciation,2022-12-31 00:00:00,750000000.0,MA
Reconciled Cost Of Revenue,2022-12-31 00:00:00,5263000000.0,MA
EBITDA,2022-12-31 00:00:00,12953000000.0,MA
EBIT,2022-12-31 00:00:00,12203000000.0,MA
Net Interest Income,2022-12-31 00:00:00,-471000000.0,MA
Interest Expense,2022-12-31 00:00:00,471000000.0,MA
Normalized Income,2022-12-31 00:00:00,10388532000.0,MA
Net Income From Continuing And Discontinued Operation,2022-12-31 00:00:00,9930000000.0,MA
Total Expenses,2022-12-31 00:00:00,9515000000.0,MA
Total Operating Income As Reported,2022-12-31 00:00:00,12264000000.0,MA
Diluted Average Shares,2022-12-31 00:00:00,971000000.0,MA
Basic Average Shares,2022-12-31 00:00:00,968000000.0,MA
Diluted EPS,2022-12-31 00:00:00,10.22,MA
Basic EPS,2022-12-31 00:00:00,10.26,MA
Diluted NI Availto Com Stockholders,2022-12-31 00:00:00,9930000000.0,MA
Net Income Common Stockholders,2022-12-31 00:00:00,9930000000.0,MA
Net Income,2022-12-31 00:00:00,9930000000.0,MA
Net Income Including Noncontrolling Interests,2022-12-31 00:00:00,9930000000.0,MA
Net Income Continuous Operations,2022-12-31 00:00:00,9930000000.0,MA
Tax Provision,2022-12-31 00:00:00,1802000000.0,MA
Pretax Income,2022-12-31 00:00:00,11732000000.0,MA
Other Income Expense,2022-12-31 00:00:00,-519000000.0,MA
Other Non Operating Income Expenses,2022-12-31 00:00:00,23000000.0,MA
Special Income Charges,2022-12-31 00:00:00,-356000000.0,MA
Other Special Charges,2022-12-31 00:00:00,356000000.0,MA
Gain On Sale Of Security,2022-12-31 00:00:00,-186000000.0,MA
Net Non Operating Interest Income Expense,2022-12-31 00:00:00,-471000000.0,MA
Interest Expense Non Operating,2022-12-31 00:00:00,471000000.0,MA
Operating Income,2022-12-31 00:00:00,12722000000.0,MA
Operating Expense,2022-12-31 00:00:00,4252000000.0,MA
Depreciation Amortization Depletion Income Statement,2022-12-31 00:00:00,750000000.0,MA
Depreciation And Amortization In Income Statement,2022-12-31 00:00:00,750000000.0,MA
Selling General And Administration,2022-12-31 00:00:00,3502000000.0,MA
Selling And Marketing Expense,2022-12-31 00:00:00,789000000.0,MA
General And Administrative Expense,2022-12-31 00:00:00,2713000000.0,MA
Other Gand A,2022-12-31 00:00:00,2713000000.0,MA
Gross Profit,2022-12-31 00:00:00,16974000000.0,MA
Cost Of Revenue,2022-12-31 00:00:00,5263000000.0,MA
Total Revenue,2022-12-31 00:00:00,22237000000.0,MA
Operating Revenue,2022-12-31 00:00:00,22237000000.0,MA
Tax Effect Of Unusual Items,2021-12-31 00:00:00,80227000.0,MA
Tax Rate For Calcs,2021-12-31 00:00:00,0.157,MA
Normalized EBITDA,2021-12-31 00:00:00,10953000000.0,MA
Total Unusual Items,2021-12-31 00:00:00,511000000.0,MA
Total Unusual Items Excluding Goodwill,2021-12-31 00:00:00,511000000.0,MA
Net Income From Continuing Operation Net Minority Interest,2021-12-31 00:00:00,8687000000.0,MA
Reconciled Depreciation,2021-12-31 00:00:00,726000000.0,MA
Reconciled Cost Of Revenue,2021-12-31 00:00:00,4489000000.0,MA
EBITDA,2021-12-31 00:00:00,11464000000.0,MA
EBIT,2021-12-31 00:00:00,10738000000.0,MA
Net Interest Income,2021-12-31 00:00:00,-431000000.0,MA
Interest Expense,2021-12-31 00:00:00,431000000.0,MA
Normalized Income,2021-12-31 00:00:00,8256227000.0,MA
Net Income From Continuing And Discontinued Operation,2021-12-31 00:00:00,8687000000.0,MA
Total Expenses,2021-12-31 00:00:00,8657000000.0,MA
Total Operating Income As Reported,2021-12-31 00:00:00,10082000000.0,MA
Diluted Average Shares,2021-12-31 00:00:00,992000000.0,MA
Basic Average Shares,2021-12-31 00:00:00,988000000.0,MA
Diluted EPS,2021-12-31 00:00:00,8.76,MA
Basic EPS,2021-12-31 00:00:00,8.79,MA
Diluted NI Availto Com Stockholders,2021-12-31 00:00:00,8687000000.0,MA
Net Income Common Stockholders,2021-12-31 00:00:00,8687000000.0,MA
Net Income,2021-12-31 00:00:00,8687000000.0,MA
Net Income Including Noncontrolling Interests,2021-12-31 00:00:00,8687000000.0,MA
Net Income Continuous Operations,2021-12-31 00:00:00,8687000000.0,MA
Tax Provision,2021-12-31 00:00:00,1620000000.0,MA
Pretax Income,2021-12-31 00:00:00,10307000000.0,MA
Other Income Expense,2021-12-31 00:00:00,511000000.0,MA
Other Non Operating Income Expenses,2021-12-31 00:00:00,,MA
Special Income Charges,2021-12-31 00:00:00,-94000000.0,MA
Other Special Charges,2021-12-31 00:00:00,94000000.0,MA
Gain On Sale Of Security,2021-12-31 00:00:00,605000000.0,MA
Net Non Operating Interest Income Expense,2021-12-31 00:00:00,-431000000.0,MA
Interest Expense Non Operating,2021-12-31 00:00:00,431000000.0,MA
Operating Income,2021-12-31 00:00:00,10227000000.0,MA
Operating Expense,2021-12-31 00:00:00,4168000000.0,MA
Depreciation Amortization Depletion Income Statement,2021-12-31 00:00:00,726000000.0,MA
Depreciation And Amortization In Income Statement,2021-12-31 00:00:00,726000000.0,MA
Selling General And Administration,2021-12-31 00:00:00,3442000000.0,MA
Selling And Marketing Expense,2021-12-31 00:00:00,895000000.0,MA
General And Administrative Expense,2021-12-31 00:00:00,2547000000.0,MA
Other Gand A,2021-12-31 00:00:00,2547000000.0,MA
Gross Profit,2021-12-31 00:00:00,14395000000.0,MA
Cost Of Revenue,2021-12-31 00:00:00,4489000000.0,MA
Total Revenue,2021-12-31 00:00:00,18884000000.0,MA
Operating Revenue,2021-12-31 00:00:00,18884000000.0,MA
Tax Effect Of Unusual Items,2020-12-31 00:00:00,,MA
Tax Rate For Calcs,2020-12-31 00:00:00,,MA
Normalized EBITDA,2020-12-31 00:00:00,,MA
Total Unusual Items,2020-12-31 00:00:00,,MA
Total Unusual Items Excluding Goodwill,2020-12-31 00:00:00,,MA
Net Income From Continuing Operation Net Minority Interest,2020-12-31 00:00:00,,MA
Reconciled Depreciation,2020-12-31 00:00:00,,MA
Reconciled Cost Of Revenue,2020-12-31 00:00:00,,MA
EBITDA,2020-12-31 00:00:00,,MA
EBIT,2020-12-31 00:00:00,,MA
Net Interest Income,2020-12-31 00:00:00,,MA
Interest Expense,2020-12-31 00:00:00,,MA
Normalized Income,2020-12-31 00:00:00,,MA
Net Income From Continuing And Discontinued Operation,2020-12-31 00:00:00,,MA
Total Expenses,2020-12-31 00:00:00,,MA
Total Operating Income As Reported,2020-12-31 00:00:00,,MA
Diluted Average Shares,2020-12-31 00:00:00,1006000015.0,MA
Basic Average Shares,2020-12-31 00:00:00,1002000015.0,MA
Diluted EPS,2020-12-31 00:00:00,6.37,MA
Basic EPS,2020-12-31 00:00:00,6.4,MA
Diluted NI Availto Com Stockholders,2020-12-31 00:00:00,,MA
Net Income Common Stockholders,2020-12-31 00:00:00,,MA
Net Income,2020-12-31 00:00:00,,MA
Net Income Including Noncontrolling Interests,2020-12-31 00:00:00,,MA
Net Income Continuous Operations,2020-12-31 00:00:00,,MA
Tax Provision,2020-12-31 00:00:00,,MA
Pretax Income,2020-12-31 00:00:00,,MA
Other Income Expense,2020-12-31 00:00:00,,MA
Other Non Operating Income Expenses,2020-12-31 00:00:00,5000000.0,MA
Special Income Charges,2020-12-31 00:00:00,,MA
Other Special Charges,2020-12-31 00:00:00,,MA
Gain On Sale Of Security,2020-12-31 00:00:00,,MA
Net Non Operating Interest Income Expense,2020-12-31 00:00:00,,MA
Interest Expense Non Operating,2020-12-31 00:00:00,,MA
Operating Income,2020-12-31 00:00:00,,MA
Operating Expense,2020-12-31 00:00:00,,MA
Depreciation Amortization Depletion Income Statement,2020-12-31 00:00:00,,MA
Depreciation And Amortization In Income Statement,2020-12-31 00:00:00,,MA
Selling General And Administration,2020-12-31 00:00:00,,MA
Selling And Marketing Expense,2020-12-31 00:00:00,,MA
General And Administrative Expense,2020-12-31 00:00:00,,MA
Other Gand A,2020-12-31 00:00:00,,MA
Gross Profit,2020-12-31 00:00:00,,MA
Cost Of Revenue,2020-12-31 00:00:00,,MA
Total Revenue,2020-12-31 00:00:00,,MA
Operating Revenue,2020-12-31 00:00:00,,MA
Tax Effect Of Unusual Items,2024-12-31 00:00:00,0.0,XOM
Tax Rate For Calcs,2024-12-31 00:00:00,0.282569,XOM
Normalized EBITDA,2024-12-31 00:00:00,73311000000.0,XOM
Net Income From Continuing Operation Net Minority Interest,2024-12-31 00:00:00,33680000000.0,XOM
Reconciled Depreciation,2024-12-31 00:00:00,23442000000.0,XOM
Reconciled Cost Of Revenue,2024-12-31 00:00:00,262505000000.0,XOM
EBITDA,2024-12-31 00:00:00,73311000000.0,XOM
EBIT,2024-12-31 00:00:00,49869000000.0,XOM
Net Interest Income,2024-12-31 00:00:00,-996000000.0,XOM
Interest Expense,2024-12-31 00:00:00,996000000.0,XOM
Normalized Income,2024-12-31 00:00:00,33680000000.0,XOM
Net Income From Continuing And Discontinued Operation,2024-12-31 00:00:00,33680000000.0,XOM
Total Expenses,2024-12-31 00:00:00,299595000000.0,XOM
Diluted Average Shares,2024-12-31 00:00:00,4298000000.0,XOM
Basic Average Shares,2024-12-31 00:00:00,4298000000.0,XOM
Diluted EPS,2024-12-31 00:00:00,7.84,XOM
Basic EPS,2024-12-31 00:00:00,7.84,XOM
Diluted NI Availto Com Stockholders,2024-12-31 00:00:00,33680000000.0,XOM
Net Income Common Stockholders,2024-12-31 00:00:00,33680000000.0,XOM
Net Income,2024-12-31 00:00:00,33680000000.0,XOM
Minority Interests,2024-12-31 00:00:00,-1383000000.0,XOM
Net Income Including Noncontrolling Interests,2024-12-31 00:00:00,35063000000.0,XOM
Net Income Continuous Operations,2024-12-31 00:00:00,35063000000.0,XOM
Tax Provision,2024-12-31 00:00:00,13810000000.0,XOM
Pretax Income,2024-12-31 00:00:00,48873000000.0,XOM
Other Income Expense,2024-12-31 00:00:00,10217000000.0,XOM
Other Non Operating Income Expenses,2024-12-31 00:00:00,4023000000.0,XOM
Earnings From Equity Interest,2024-12-31 00:00:00,6194000000.0,XOM
Net Non Operating Interest Income Expense,2024-12-31 00:00:00,-996000000.0,XOM
Interest Expense Non Operating,2024-12-31 00:00:00,996000000.0,XOM
Operating Income,2024-12-31 00:00:00,39652000000.0,XOM
Operating Expense,2024-12-31 00:00:00,37090000000.0,XOM
Other Operating Expenses,2024-12-31 00:00:00,826000000.0,XOM
Other Taxes,2024-12-31 00:00:00,26288000000.0,XOM
Selling General And Administration,2024-12-31 00:00:00,9976000000.0,XOM
General And Administrative Expense,2024-12-31 00:00:00,9976000000.0,XOM
Other Gand A,2024-12-31 00:00:00,9976000000.0,XOM
Salaries And Wages,2024-12-31 00:00:00,,XOM
Gross Profit,2024-12-31 00:00:00,76742000000.0,XOM
Cost Of Revenue,2024-12-31 00:00:00,262505000000.0,XOM
Total Revenue,2024-12-31 00:00:00,339247000000.0,XOM
Operating Revenue,2024-12-31 00:00:00,339247000000.0,XOM
Tax Effect Of Unusual Items,2023-12-31 00:00:00,0.0,XOM
Tax Rate For Calcs,2023-12-31 00:00:00,0.29231,XOM
Normalized EBITDA,2023-12-31 00:00:00,74273000000.0,XOM
Net Income From Continuing Operation Net Minority Interest,2023-12-31 00:00:00,36010000000.0,XOM
Reconciled Depreciation,2023-12-31 00:00:00,20641000000.0,XOM
Reconciled Cost Of Revenue,2023-12-31 00:00:00,250555000000.0,XOM
EBITDA,2023-12-31 00:00:00,74273000000.0,XOM
EBIT,2023-12-31 00:00:00,53632000000.0,XOM
Net Interest Income,2023-12-31 00:00:00,-849000000.0,XOM
Interest Expense,2023-12-31 00:00:00,849000000.0,XOM
Normalized Income,2023-12-31 00:00:00,36010000000.0,XOM
Net Income From Continuing And Discontinued Operation,2023-12-31 00:00:00,36010000000.0,XOM
Total Expenses,2023-12-31 00:00:00,290236000000.0,XOM
Diluted Average Shares,2023-12-31 00:00:00,4052000000.0,XOM
Basic Average Shares,2023-12-31 00:00:00,4050618673.0,XOM
Diluted EPS,2023-12-31 00:00:00,8.89,XOM
Basic EPS,2023-12-31 00:00:00,8.89,XOM
Diluted NI Availto Com Stockholders,2023-12-31 00:00:00,36010000000.0,XOM
Net Income Common Stockholders,2023-12-31 00:00:00,36010000000.0,XOM
Net Income,2023-12-31 00:00:00,36010000000.0,XOM
Minority Interests,2023-12-31 00:00:00,-1344000000.0,XOM
Net Income Including Noncontrolling Interests,2023-12-31 00:00:00,37354000000.0,XOM
Net Income Continuous Operations,2023-12-31 00:00:00,37354000000.0,XOM
Tax Provision,2023-12-31 00:00:00,15429000000.0,XOM
Pretax Income,2023-12-31 00:00:00,52783000000.0,XOM
Other Income Expense,2023-12-31 00:00:00,9171000000.0,XOM
Other Non Operating Income Expenses,2023-12-31 00:00:00,2786000000.0,XOM
Earnings From Equity Interest,2023-12-31 00:00:00,6385000000.0,XOM
Net Non Operating Interest Income Expense,2023-12-31 00:00:00,-849000000.0,XOM
Interest Expense Non Operating,2023-12-31 00:00:00,849000000.0,XOM
Operating Income,2023-12-31 00:00:00,44461000000.0,XOM
Operating Expense,2023-12-31 00:00:00,39681000000.0,XOM
Other Operating Expenses,2023-12-31 00:00:00,751000000.0,XOM
Other Taxes,2023-12-31 00:00:00,29011000000.0,XOM
Selling General And Administration,2023-12-31 00:00:00,9919000000.0,XOM
General And Administrative Expense,2023-12-31 00:00:00,9919000000.0,XOM
Other Gand A,2023-12-31 00:00:00,9919000000.0,XOM
Salaries And Wages,2023-12-31 00:00:00,714000000.0,XOM
Gross Profit,2023-12-31 00:00:00,84142000000.0,XOM
Cost Of Revenue,2023-12-31 00:00:00,250555000000.0,XOM
Total Revenue,2023-12-31 00:00:00,334697000000.0,XOM
Operating Revenue,2023-12-31 00:00:00,334697000000.0,XOM
Tax Effect Of Unusual Items,2022-12-31 00:00:00,0.0,XOM
Tax Rate For Calcs,2022-12-31 00:00:00,0.33,XOM
Normalized EBITDA,2022-12-31 00:00:00,102591000000.0,XOM
Net Income From Continuing Operation Net Minority Interest,2022-12-31 00:00:00,55740000000.0,XOM
Reconciled Depreciation,2022-12-31 00:00:00,24040000000.0,XOM
Reconciled Cost Of Revenue,2022-12-31 00:00:00,295608000000.0,XOM
EBITDA,2022-12-31 00:00:00,102591000000.0,XOM
EBIT,2022-12-31 00:00:00,78551000000.0,XOM
Net Interest Income,2022-12-31 00:00:00,-798000000.0,XOM
Interest Expense,2022-12-31 00:00:00,798000000.0,XOM
Normalized Income,2022-12-31 00:00:00,55740000000.0,XOM
Net Income From Continuing And Discontinued Operation,2022-12-31 00:00:00,55740000000.0,XOM
Total Expenses,2022-12-31 00:00:00,334647000000.0,XOM
Diluted Average Shares,2022-12-31 00:00:00,4205000000.0,XOM
Basic Average Shares,2022-12-31 00:00:00,4203619910.0,XOM
Diluted EPS,2022-12-31 00:00:00,13.26,XOM
Basic EPS,2022-12-31 00:00:00,13.26,XOM
Diluted NI Availto Com Stockholders,2022-12-31 00:00:00,55740000000.0,XOM
Net Income Common Stockholders,2022-12-31 00:00:00,55740000000.0,XOM
Net Income,2022-12-31 00:00:00,55740000000.0,XOM
Minority Interests,2022-12-31 00:00:00,-1837000000.0,XOM
Net Income Including Noncontrolling Interests,2022-12-31 00:00:00,57577000000.0,XOM
Net Income Continuous Operations,2022-12-31 00:00:00,57577000000.0,XOM
Tax Provision,2022-12-31 00:00:00,20176000000.0,XOM
Pretax Income,2022-12-31 00:00:00,77753000000.0,XOM
Other Income Expense,2022-12-31 00:00:00,14523000000.0,XOM
Other Non Operating Income Expenses,2022-12-31 00:00:00,3060000000.0,XOM
Earnings From Equity Interest,2022-12-31 00:00:00,11463000000.0,XOM
Net Non Operating Interest Income Expense,2022-12-31 00:00:00,-798000000.0,XOM
Interest Expense Non Operating,2022-12-31 00:00:00,798000000.0,XOM
Operating Income,2022-12-31 00:00:00,64028000000.0,XOM
Operating Expense,2022-12-31 00:00:00,39039000000.0,XOM
Other Operating Expenses,2022-12-31 00:00:00,1025000000.0,XOM
Other Taxes,2022-12-31 00:00:00,27919000000.0,XOM
Selling General And Administration,2022-12-31 00:00:00,10095000000.0,XOM
General And Administrative Expense,2022-12-31 00:00:00,10095000000.0,XOM
Other Gand A,2022-12-31 00:00:00,10095000000.0,XOM
Salaries And Wages,2022-12-31 00:00:00,482000000.0,XOM
Gross Profit,2022-12-31 00:00:00,103067000000.0,XOM
Cost Of Revenue,2022-12-31 00:00:00,295608000000.0,XOM
Total Revenue,2022-12-31 00:00:00,398675000000.0,XOM
Operating Revenue,2022-12-31 00:00:00,398675000000.0,XOM
Tax Effect Of Unusual Items,2021-12-31 00:00:00,0.0,XOM
Tax Rate For Calcs,2021-12-31 00:00:00,0.31,XOM
Normalized EBITDA,2021-12-31 00:00:00,52788000000.0,XOM
Net Income From Continuing Operation Net Minority Interest,2021-12-31 00:00:00,23040000000.0,XOM
Reconciled Depreciation,2021-12-31 00:00:00,20607000000.0,XOM
Reconciled Cost Of Revenue,2021-12-31 00:00:00,211806000000.0,XOM
EBITDA,2021-12-31 00:00:00,52788000000.0,XOM
EBIT,2021-12-31 00:00:00,32181000000.0,XOM
Net Interest Income,2021-12-31 00:00:00,-947000000.0,XOM
Interest Expense,2021-12-31 00:00:00,947000000.0,XOM
Normalized Income,2021-12-31 00:00:00,23040000000.0,XOM
Net Income From Continuing And Discontinued Operation,2021-12-31 00:00:00,23040000000.0,XOM
Total Expenses,2021-12-31 00:00:00,252673000000.0,XOM
Diluted Average Shares,2021-12-31 00:00:00,4275000000.0,XOM
Basic Average Shares,2021-12-31 00:00:00,4274582560.0,XOM
Diluted EPS,2021-12-31 00:00:00,5.39,XOM
Basic EPS,2021-12-31 00:00:00,5.39,XOM
Diluted NI Availto Com Stockholders,2021-12-31 00:00:00,23040000000.0,XOM
Net Income Common Stockholders,2021-12-31 00:00:00,23040000000.0,XOM
Net Income,2021-12-31 00:00:00,23040000000.0,XOM
Minority Interests,2021-12-31 00:00:00,-558000000.0,XOM
Net Income Including Noncontrolling Interests,2021-12-31 00:00:00,23598000000.0,XOM
Net Income Continuous Operations,2021-12-31 00:00:00,23598000000.0,XOM
Tax Provision,2021-12-31 00:00:00,7636000000.0,XOM
Pretax Income,2021-12-31 00:00:00,31234000000.0,XOM
Other Income Expense,2021-12-31 00:00:00,8162000000.0,XOM
Other Non Operating Income Expenses,2021-12-31 00:00:00,1505000000.0,XOM
Earnings From Equity Interest,2021-12-31 00:00:00,6657000000.0,XOM
Net Non Operating Interest Income Expense,2021-12-31 00:00:00,-947000000.0,XOM
Interest Expense Non Operating,2021-12-31 00:00:00,947000000.0,XOM
Operating Income,2021-12-31 00:00:00,24019000000.0,XOM
Operating Expense,2021-12-31 00:00:00,40867000000.0,XOM
Other Operating Expenses,2021-12-31 00:00:00,1054000000.0,XOM
Other Taxes,2021-12-31 00:00:00,30239000000.0,XOM
Selling General And Administration,2021-12-31 00:00:00,9574000000.0,XOM
General And Administrative Expense,2021-12-31 00:00:00,9574000000.0,XOM
Other Gand A,2021-12-31 00:00:00,9574000000.0,XOM
Salaries And Wages,2021-12-31 00:00:00,786000000.0,XOM
Gross Profit,2021-12-31 00:00:00,64886000000.0,XOM
Cost Of Revenue,2021-12-31 00:00:00,211806000000.0,XOM
Total Revenue,2021-12-31 00:00:00,276692000000.0,XOM
Operating Revenue,2021-12-31 00:00:00,276692000000.0,XOM
Tax Effect Of Unusual Items,2020-12-31 00:00:00,,XOM
Tax Rate For Calcs,2020-12-31 00:00:00,,XOM
Normalized EBITDA,2020-12-31 00:00:00,,XOM
Net Income From Continuing Operation Net Minority Interest,2020-12-31 00:00:00,,XOM
Reconciled Depreciation,2020-12-31 00:00:00,,XOM
Reconciled Cost Of Revenue,2020-12-31 00:00:00,,XOM
EBITDA,2020-12-31 00:00:00,,XOM
EBIT,2020-12-31 00:00:00,,XOM
Net Interest Income,2020-12-31 00:00:00,,XOM
Interest Expense,2020-12-31 00:00:00,,XOM
Normalized Income,2020-12-31 00:00:00,,XOM
Net Income From Continuing And Discontinued Operation,2020-12-31 00:00:00,,XOM
Total Expenses,2020-12-31 00:00:00,,XOM
Diluted Average Shares,2020-12-31 00:00:00,,XOM
Basic Average Shares,2020-12-31 00:00:00,,XOM
Diluted EPS,2020-12-31 00:00:00,,XOM
Basic EPS,2020-12-31 00:00:00,,XOM
Diluted NI Availto Com Stockholders,2020-12-31 00:00:00,,XOM
Net Income Common Stockholders,2020-12-31 00:00:00,,XOM
Net Income,2020-12-31 00:00:00,,XOM
Minority Interests,2020-12-31 00:00:00,,XOM
Net Income Including Noncontrolling Interests,2020-12-31 00:00:00,,XOM
Net Income Continuous Operations,2020-12-31 00:00:00,,XOM
Tax Provision,2020-12-31 00:00:00,,XOM
Pretax Income,2020-12-31 00:00:00,,XOM
Other Income Expense,2020-12-31 00:00:00,,XOM
Other Non Operating Income Expenses,2020-12-31 00:00:00,,XOM
Earnings From Equity Interest,2020-12-31 00:00:00,,XOM
Net Non Operating Interest Income Expense,2020-12-31 00:00:00,,XOM
Interest Expense Non Operating,2020-12-31 00:00:00,,XOM
Operating Income,2020-12-31 00:00:00,,XOM
Operating Expense,2020-12-31 00:00:00,,XOM
Other Operating Expenses,2020-12-31 00:00:00,,XOM
Other Taxes,2020-12-31 00:00:00,,XOM
Selling General And Administration,2020-12-31 00:00:00,,XOM
General And Administrative Expense,2020-12-31 00:00:00,,XOM
Other Gand A,2020-12-31 00:00:00,,XOM
Salaries And Wages,2020-12-31 00:00:00,1205000000.0,XOM
Gross Profit,2020-12-31 00:00:00,,XOM
Cost Of Revenue,2020-12-31 00:00:00,,XOM
Total Revenue,2020-12-31 00:00:00,,XOM
Operating Revenue,2020-12-31 00:00:00,,XOM
Tax Effect Of Unusual Items,2024-12-31 00:00:00,0.0,NFLX
Tax Rate For Calcs,2024-12-31 00:00:00,0.13,NFLX
Normalized EBITDA,2024-12-31 00:00:00,26314821000.0,NFLX
Net Income From Continuing Operation Net Minority Interest,2024-12-31 00:00:00,8711631000.0,NFLX
Reconciled Depreciation,2024-12-31 00:00:00,15630431000.0,NFLX
Reconciled Cost Of Revenue,2024-12-31 00:00:00,21038464000.0,NFLX
EBITDA,2024-12-31 00:00:00,26314821000.0,NFLX
EBIT,2024-12-31 00:00:00,10684390000.0,NFLX
Net Interest Income,2024-12-31 00:00:00,-451957000.0,NFLX
Interest Expense,2024-12-31 00:00:00,718733000.0,NFLX
Interest Income,2024-12-31 00:00:00,266776000.0,NFLX
Normalized Income,2024-12-31 00:00:00,8711631000.0,NFLX
Net Income From Continuing And Discontinued Operation,2024-12-31 00:00:00,8711631000.0,NFLX
Total Expenses,2024-12-31 00:00:00,28583352000.0,NFLX
Total Operating Income As Reported,2024-12-31 00:00:00,10417614000.0,NFLX
Diluted Average Shares,2024-12-31 00:00:00,439261000.0,NFLX
Basic Average Shares,2024-12-31 00:00:00,429519000.0,NFLX
Diluted EPS,2024-12-31 00:00:00,19.83,NFLX
Basic EPS,2024-12-31 00:00:00,20.28,NFLX
Diluted NI Availto Com Stockholders,2024-12-31 00:00:00,8711631000.0,NFLX
Net Income Common Stockholders,2024-12-31 00:00:00,8711631000.0,NFLX
Net Income,2024-12-31 00:00:00,8711631000.0,NFLX
Net Income Including Noncontrolling Interests,2024-12-31 00:00:00,8711631000.0,NFLX
Net Income Continuous Operations,2024-12-31 00:00:00,8711631000.0,NFLX
Tax Provision,2024-12-31 00:00:00,1254026000.0,NFLX
Pretax Income,2024-12-31 00:00:00,9965657000.0,NFLX
Net Non Operating Interest Income Expense,2024-12-31 00:00:00,-451957000.0,NFLX
Interest Expense Non Operating,2024-12-31 00:00:00,718733000.0,NFLX
Interest Income Non Operating,2024-12-31 00:00:00,266776000.0,NFLX
Operating Income,2024-12-31 00:00:00,10417614000.0,NFLX
Operating Expense,2024-12-31 00:00:00,7544888000.0,NFLX
Research And Development,2024-12-31 00:00:00,2925295000.0,NFLX
Selling General And Administration,2024-12-31 00:00:00,4619593000.0,NFLX
Selling And Marketing Expense,2024-12-31 00:00:00,2917554000.0,NFLX
General And Administrative Expense,2024-12-31 00:00:00,1702039000.0,NFLX
Other Gand A,2024-12-31 00:00:00,1702039000.0,NFLX
Gross Profit,2024-12-31 00:00:00,17962502000.0,NFLX
Cost Of Revenue,2024-12-31 00:00:00,21038464000.0,NFLX
Total Revenue,2024-12-31 00:00:00,39000966000.0,NFLX
Operating Revenue,2024-12-31 00:00:00,39000966000.0,NFLX
Tax Effect Of Unusual Items,2023-12-31 00:00:00,0.0,NFLX
Tax Rate For Calcs,2023-12-31 00:00:00,0.13,NFLX
Normalized EBITDA,2023-12-31 00:00:00,21508387000.0,NFLX
Net Income From Continuing Operation Net Minority Interest,2023-12-31 00:00:00,5407990000.0,NFLX
Reconciled Depreciation,2023-12-31 00:00:00,14554384000.0,NFLX
Reconciled Cost Of Revenue,2023-12-31 00:00:00,19715368000.0,NFLX
EBITDA,2023-12-31 00:00:00,21508387000.0,NFLX
